L -55.4000, 61.7000, -4.2000,  -61.3000, 59.2000, -3.5000,  0, 0, 0
L -61.3000, 59.2000, -3.5000,  -81.4000, 79.9000, -3.2000,  0, 0, 0
L -81.4000, 79.9000, -3.2000,  -94.7000, 74.5000, -2.8000,  0, 0, 0
L -94.7000, 74.5000, -2.8000,  -105.8000, 60.1000, -2.8000,  0, 0, 0
L -105.8000, 60.1000, -2.8000,  -110.2000, 49.5000, -2.5000,  0, 0, 0
L -110.2000, 49.5000, -2.5000,  -104.5000, 40.6000, -2.5000,  0, 0, 0
L -104.5000, 40.6000, -2.5000,  -86.5000, 28.0000, -4.2000,  0, 0, 0
L -86.5000, 28.0000, -4.2000,  -89.6000, 12.6000, -4.4000,  0, 0, 0
L -89.6000, 12.6000, -4.4000,  -81.6000, -17.6000, -4.3000,  0, 0, 0
L -81.6000, -17.6000, -4.3000,  -72.8000, -33.1000, -2.7000,  0, 0, 0
L -72.8000, -33.1000, -2.7000,  -85.2000, -37.0000, 0.4000,  0, 0, 0
L -85.2000, -37.0000, 0.4000,  -94.9000, -39.6000, -2.2000,  0, 0, 0
L -94.9000, -39.6000, -2.2000,  -102.9000, -46.1000, -1.2000,  0, 0, 0
L -102.9000, -46.1000, -1.2000,  -101.5000, -56.6000, -1.1000,  0, 0, 0
L -101.5000, -56.6000, -1.1000,  -96.1000, -68.4000, -1.4000,  0, 0, 0
L -84.1000, -78.8000, -1.7000,  -62.1000, -70.4000, -2.1000,  0, 0, 0
L -62.1000, -70.4000, -2.1000,  -57.5000, -78.1000, -4.9000,  0, 0, 0
L -57.5000, -78.1000, -4.9000,  -45.6000, -81.8000, -3.0000,  0, 0, 0
L -56.0000, -107.0000, 3.1000,  -59.1000, -111.0000, 3.1000,  0, 0, 0
L -59.1000, -111.0000, 3.1000,  -45.6000, -116.9000, 3.1000,  0, 0, 0
L -23.7000, -126.4000, 3.1000,  -23.8000, -120.3000, 3.1000,  0, 0, 0
L -23.8000, -120.3000, 3.1000,  -29.8000, -117.8000, 3.3000,  0, 0, 0
L -43.4000, -112.2000, 3.9000,  -45.6000, -116.9000, 3.1000,  0, 0, 0
L -31.6000, -123.0000, 3.1000,  -29.8000, -117.8000, 3.3000,  0, 0, 0
L -39.6000, -82.1000, -1.2000,  -32.2000, -84.9000, -0.5000,  150, 150, 150
L -32.2000, -84.9000, -0.5000,  -26.2000, -84.5000, -1.6000,  150, 150, 150
L -26.2000, -84.5000, -1.6000,  -21.1000, -89.9000, 0.0000,  150, 150, 150
L -21.1000, -89.9000, 0.0000,  -16.1000, -89.8000, -1.5000,  150, 150, 150
L -16.1000, -89.8000, -1.5000,  -13.5000, -94.0000, -0.4000,  150, 150, 150
L -13.5000, -94.0000, -0.4000,  -14.3000, -95.7000, 0.1000,  150, 150, 150
L -14.3000, -95.7000, 0.1000,  -22.0000, -95.8000, 1.0000,  150, 150, 150
L -22.0000, -95.8000, 1.0000,  -27.4000, -90.2000, 1.1000,  150, 150, 150
L -27.4000, -90.2000, 1.1000,  -34.0000, -87.2000, 1.0000,  150, 150, 150
L -34.0000, -87.2000, 1.0000,  -42.2000, -86.1000, 1.1000,  150, 150, 150
L -42.2000, -86.1000, 1.1000,  -43.0000, -86.1000, 1.1000,  150, 150, 150
L -43.0000, -86.1000, 1.1000,  -43.2000, -88.9000, 2.1000,  150, 150, 150
L -43.2000, -88.9000, 2.1000,  -36.1000, -92.9000, 2.1000,  150, 150, 150
L -36.1000, -92.9000, 2.1000,  -29.8000, -93.9000, 2.1000,  150, 150, 150
L -29.8000, -93.9000, 2.1000,  -26.8000, -98.5000, 2.1000,  150, 150, 150
L -26.8000, -98.5000, 2.1000,  -19.7000, -101.5000, 2.1000,  150, 150, 150
L -19.7000, -101.5000, 2.1000,  -15.2000, -101.1000, 1.1000,  150, 150, 150
L -15.2000, -101.1000, 1.1000,  -13.6000, -99.6000, 2.1000,  150, 150, 150
L -13.6000, -99.6000, 2.1000,  -13.3000, -102.7000, 3.1000,  150, 150, 150
L -13.3000, -102.7000, 3.1000,  -15.8000, -104.6000, 3.1000,  150, 150, 150
L -15.8000, -104.6000, 3.1000,  -19.5000, -104.8000, 3.1000,  150, 150, 150
L -19.5000, -104.8000, 3.1000,  -27.5000, -102.5000, 3.1000,  150, 150, 150
L -27.5000, -102.5000, 3.1000,  -32.6000, -97.2000, 3.1000,  150, 150, 150
L -32.6000, -97.2000, 3.1000,  -38.5000, -97.5000, 3.1000,  150, 150, 150
L -38.5000, -97.5000, 3.1000,  -45.9000, -91.4000, 3.1000,  150, 150, 150
L -45.9000, -91.4000, 3.1000,  -46.0000, -88.4000, 3.0000,  150, 150, 150
L -46.0000, -88.4000, 3.0000,  -52.2000, -95.5000, 3.1000,  150, 150, 150
L -52.2000, -95.5000, 3.1000,  -55.0000, -105.7000, 3.1000,  150, 150, 150
L -55.0000, -105.7000, 3.1000,  -59.1000, -111.0000, 3.1000,  150, 150, 150
L -59.1000, -111.0000, 3.1000,  -44.6000, -123.6000, 3.1000,  150, 150, 150
L -44.6000, -123.6000, 3.1000,  -37.1000, -124.0000, 3.1000,  150, 150, 150
L -37.1000, -124.0000, 3.1000,  -30.9000, -128.7000, 3.1000,  150, 150, 150
L -30.9000, -128.7000, 3.1000,  -23.2000, -126.6000, 3.1000,  0, 0, 0
L -23.2000, -126.6000, 3.1000,  -20.9000, -121.1000, 3.0000,  150, 150, 150
L -20.9000, -121.1000, 3.0000,  -14.1000, -111.3000, 3.1000,  150, 150, 150
L -14.1000, -111.3000, 3.1000,  -13.3000, -102.7000, 3.1000,  150, 150, 150
L 86.3000, -6.6000, 0.8000,  89.3000, -4.3000, 2.7000,  150, 150, 150
L 91.7000, 0.7000, 3.7000,  92.6000, 4.1000, 3.7000,  150, 150, 150
L 92.6000, 4.1000, 3.7000,  91.4000, 7.3000, 3.7000,  150, 150, 150
L 91.4000, 7.3000, 3.7000,  88.0000, 8.4000, 3.7000,  150, 150, 150
L 88.0000, 8.4000, 3.7000,  83.1000, 15.8000, 3.7000,  150, 150, 150
L 83.1000, 15.8000, 3.7000,  68.9000, 27.3000, 3.7000,  150, 150, 150
L 68.9000, 27.3000, 3.7000,  65.6000, 25.9000, 2.7000,  150, 150, 150
L 65.6000, 25.9000, 2.7000,  80.2000, 13.5000, 2.7000,  150, 150, 150
L 80.2000, 13.5000, 2.7000,  84.5000, 7.5000, 2.7000,  150, 150, 150
L 84.5000, 7.5000, 2.7000,  82.0000, 5.0000, 1.7000,  150, 150, 150
L 82.0000, 5.0000, 1.7000,  77.5000, 11.8000, 1.7000,  150, 150, 150
L 77.5000, 11.8000, 1.7000,  63.7000, 23.3000, 1.7000,  150, 150, 150
L 72.8000, 28.7000, 4.7000,  85.6000, 17.6000, 4.7000,  150, 150, 150
L 85.6000, 17.6000, 4.7000,  94.1000, 4.5000, 4.7000,  150, 150, 150
L 96.6000, 6.3000, 5.7000,  88.2000, 20.0000, 5.7000,  150, 150, 150
L 88.2000, 20.0000, 5.7000,  76.7000, 29.3000, 5.7000,  150, 150, 150
L 76.7000, 29.3000, 5.7000,  81.9000, 32.2000, 5.7000,  150, 150, 150
L 81.9000, 32.2000, 5.7000,  85.4000, 37.1000, 5.7000,  150, 150, 150
L 85.4000, 37.1000, 5.7000,  82.1000, 45.2000, 5.7000,  150, 150, 150
L 82.1000, 45.2000, 5.7000,  89.4000, 53.8000, 5.7000,  150, 150, 150
L 89.4000, 53.8000, 5.7000,  108.7000, 38.0000, 5.7000,  150, 150, 150
L 108.7000, 38.0000, 5.7000,  122.0000, 16.0000, 5.6000,  150, 150, 150
L 122.0000, 16.0000, 5.6000,  128.0000, -8.3000, 5.7000,  150, 150, 150
L 128.0000, -8.3000, 5.7000,  126.4000, -33.1000, 5.7000,  150, 150, 150
L 126.4000, -33.1000, 5.7000,  116.9000, -57.0000, 5.7000,  150, 150, 150
L 39.7000, -99.2000, -0.4000,  38.8000, -96.3000, -1.4000,  150, 150, 150
L 38.8000, -96.3000, -1.4000,  39.4000, -91.9000, -2.2000,  150, 150, 150
L 39.4000, -91.9000, -2.2000,  46.2000, -91.2000, -2.3000,  150, 150, 150
L 46.2000, -91.2000, -2.3000,  52.9000, -87.2000, -2.3000,  150, 150, 150
L 52.9000, -87.2000, -2.3000,  57.9000, -87.1000, -2.2000,  150, 150, 150
L 57.9000, -87.1000, -2.2000,  64.0000, -84.5000, -2.1000,  150, 150, 150
L 64.0000, -84.5000, -2.1000,  66.1000, -86.4000, -0.4000,  150, 150, 150
L 66.1000, -86.4000, -0.4000,  57.8000, -90.2000, -0.4000,  150, 150, 150
L 57.8000, -90.2000, -0.4000,  51.4000, -91.0000, -0.4000,  150, 150, 150
L 51.4000, -91.0000, -0.4000,  47.0000, -95.6000, -0.4000,  150, 150, 150
L 47.0000, -95.6000, -0.4000,  39.7000, -99.2000, -0.4000,  150, 150, 150
L 39.7000, -99.2000, -0.4000,  39.1000, -102.3000, 0.6000,  150, 150, 150
L 39.1000, -102.3000, 0.6000,  41.1000, -103.6000, 0.6000,  150, 150, 150
L 41.1000, -103.6000, 0.6000,  44.0000, -102.0000, 0.6000,  150, 150, 150
L 44.0000, -102.0000, 0.6000,  50.5000, -100.3000, 0.6000,  150, 150, 150
L 50.5000, -100.3000, 0.6000,  54.0000, -94.8000, 0.6000,  150, 150, 150
L 54.0000, -94.8000, 0.6000,  59.4000, -93.7000, 0.4000,  150, 150, 150
L 59.4000, -93.7000, 0.4000,  67.7000, -89.6000, 0.6000,  150, 150, 150
L 67.7000, -89.6000, 0.6000,  67.6000, -86.4000, 0.6000,  150, 150, 150
L 67.6000, -86.4000, 0.6000,  70.7000, -88.1000, 1.6000,  150, 150, 150
L 70.7000, -88.1000, 1.6000,  70.7000, -91.1000, 1.6000,  150, 150, 150
L 70.7000, -91.1000, 1.6000,  60.5000, -95.5000, 1.6000,  150, 150, 150
L 60.5000, -95.5000, 1.6000,  57.7000, -101.0000, 1.4000,  150, 150, 150
L 57.7000, -101.0000, 1.4000,  51.7000, -102.4000, 1.5000,  150, 150, 150
L 51.7000, -102.4000, 1.5000,  46.6000, -106.3000, 1.5000,  150, 150, 150
L 46.6000, -106.3000, 1.5000,  39.3000, -105.9000, 1.6000,  150, 150, 150
L 39.3000, -105.9000, 1.6000,  41.5000, -115.5000, 1.6000,  150, 150, 150
L 41.5000, -115.5000, 1.6000,  48.1000, -127.4000, 2.7000,  150, 150, 150
L 48.1000, -127.4000, 2.7000,  51.5000, -128.9000, 1.6000,  150, 150, 150
L 51.5000, -128.9000, 1.6000,  59.0000, -130.4000, 1.6000,  150, 150, 150
L 59.0000, -130.4000, 1.6000,  64.2000, -125.1000, 1.6000,  150, 150, 150
L 64.2000, -125.1000, 1.6000,  72.4000, -124.2000, 1.6000,  150, 150, 150
L 72.4000, -124.2000, 1.6000,  77.2000, -117.6000, 1.6000,  150, 150, 150
L 77.2000, -117.6000, 1.6000,  84.9000, -112.7000, 1.6000,  150, 150, 150
L 84.9000, -112.7000, 1.6000,  85.2000, -106.8000, 1.6000,  150, 150, 150
L 85.2000, -106.8000, 1.6000,  77.2000, -95.0000, 1.6000,  150, 150, 150
L 77.2000, -95.0000, 1.6000,  70.7000, -88.1000, 1.6000,  150, 150, 150
L 80.2000, -101.6000, 1.6000,  85.2000, -106.8000, 1.5000,  0, 0, 0
L 85.2000, -106.8000, 1.6000,  82.2000, -109.5000, 1.6000,  0, 0, 0
L 80.2000, -101.6000, 1.6000,  76.6000, -104.9000, 1.6000,  0, 0, 0
L 77.4000, -105.9000, 1.6000,  76.6000, -104.9000, 1.6000,  0, 0, 0
L 77.4000, -105.9000, 1.6000,  72.5000, -110.0000, 1.6000,  0, 0, 0
L 58.2000, -118.2000, 2.5000,  46.8000, -123.3000, 2.7000,  0, 0, 0
L 46.8000, -123.3000, 2.7000,  48.1000, -127.4000, 2.7000,  0, 0, 0
L 48.1000, -127.4000, 2.7000,  60.6000, -122.8000, 1.6000,  0, 0, 0
L -58.4000, -60.7000, -1.4000,  -56.6000, -59.8000, -2.4000,  150, 150, 150
L -56.6000, -59.8000, -2.4000,  -55.3000, -55.8000, -2.4000,  150, 150, 150
L -55.3000, -55.8000, -2.4000,  -59.4000, -52.0000, -2.4000,  150, 150, 150
L -59.4000, -52.0000, -2.4000,  -62.1000, -45.8000, -2.4000,  150, 150, 150
L -62.1000, -45.8000, -2.4000,  -65.0000, -42.8000, -2.4000,  150, 150, 150
L -65.0000, -42.8000, -2.4000,  -68.6000, -36.6000, -2.5000,  150, 150, 150
L -68.6000, -36.6000, -2.5000,  -70.6000, -36.7000, -1.6000,  150, 150, 150
L -70.6000, -36.7000, -1.6000,  -67.4000, -44.2000, -1.4000,  150, 150, 150
L -67.4000, -44.2000, -1.4000,  -62.8000, -49.3000, -1.4000,  150, 150, 150
L -62.8000, -49.3000, -1.4000,  -62.0000, -54.5000, -1.4000,  150, 150, 150
L -62.0000, -54.5000, -1.4000,  -60.5000, -58.1000, -1.4000,  150, 150, 150
L -60.5000, -58.1000, -1.4000,  -58.4000, -60.7000, -1.4000,  150, 150, 150
L -58.4000, -60.7000, -1.4000,  -59.4000, -63.6000, -0.5000,  150, 150, 150
L -59.4000, -63.6000, -0.5000,  -62.1000, -63.7000, -0.6000,  150, 150, 150
L -62.1000, -63.7000, -0.6000,  -63.7000, -60.5000, -0.5000,  150, 150, 150
L -63.7000, -60.5000, -0.5000,  -67.4000, -55.8000, -0.5000,  150, 150, 150
L -67.4000, -55.8000, -0.5000,  -66.9000, -50.0000, -0.5000,  150, 150, 150
L -66.9000, -50.0000, -0.5000,  -70.1000, -46.4000, -0.5000,  150, 150, 150
L -70.1000, -46.4000, -0.5000,  -73.4000, -37.7000, -0.5000,  150, 150, 150
L -73.4000, -37.7000, -0.5000,  -72.7000, -35.9000, -0.5000,  150, 150, 150
L -72.7000, -35.9000, -0.5000,  -75.0000, -35.4000, 0.4000,  150, 150, 150
L -75.0000, -35.4000, 0.4000,  -77.1000, -37.5000, 0.4000,  150, 150, 150
L -77.1000, -37.5000, 0.4000,  -72.0000, -46.8000, 0.4000,  150, 150, 150
L -72.0000, -46.8000, 0.4000,  -73.5000, -52.3000, 0.4000,  150, 150, 150
L -73.5000, -52.3000, 0.4000,  -69.4000, -56.5000, 0.3000,  150, 150, 150
L -69.4000, -56.5000, 0.3000,  -68.0000, -62.7000, 0.4000,  150, 150, 150
L -68.0000, -62.7000, 0.4000,  -62.2000, -66.6000, 0.4000,  150, 150, 150
L -62.2000, -66.6000, 0.4000,  -69.5000, -72.7000, 0.4000,  150, 150, 150
L -69.5000, -72.7000, 0.4000,  -77.9000, -76.2000, 0.4000,  150, 150, 150
L -77.9000, -76.2000, 0.4000,  -84.0000, -76.8000, 0.4000,  150, 150, 150
L -84.0000, -76.8000, 0.4000,  -90.8000, -73.4000, 0.4000,  150, 150, 150
L -90.8000, -73.4000, 0.4000,  -91.8000, -66.7000, 0.4000,  150, 150, 150
L -91.8000, -66.7000, 0.4000,  -97.0000, -61.0000, 0.4000,  150, 150, 150
L -97.0000, -61.0000, 0.4000,  -96.8000, -53.5000, 0.4000,  150, 150, 150
L -96.8000, -53.5000, 0.4000,  -99.5000, -45.6000, 0.4000,  150, 150, 150
L -92.4000, -39.6000, 0.4000,  -83.9000, -37.0000, 0.4000,  150, 150, 150
L -83.9000, -37.0000, 0.4000,  -75.0000, -35.4000, 0.4000,  150, 150, 150
L -88.2000, -53.1000, 0.4000,  -88.9000, -49.9000, 1.7000,  0, 0, 0
L -88.9000, -49.9000, 1.7000,  -89.2000, -49.8000, 1.8000,  0, 0, 0
L -89.2000, -49.8000, 1.8000,  -89.5000, -47.4000, 1.8000,  0, 0, 0
L -89.5000, -47.4000, 1.8000,  -90.0000, -40.5000, 0.4000,  0, 0, 0
L -90.0000, -40.5000, 0.4000,  -94.0000, -40.0000, 1.8000,  0, 0, 0
L -94.0000, -40.0000, 1.8000,  -93.8000, -48.3000, 1.8000,  0, 0, 0
L -93.8000, -48.3000, 1.8000,  -93.5000, -50.5000, 1.8000,  0, 0, 0
L -93.5000, -50.5000, 1.8000,  -93.0000, -54.6000, 0.4000,  0, 0, 0
L -87.6000, -66.9000, 0.4000,  -85.4000, -70.0000, 0.4000,  0, 0, 0
L -85.4000, -70.0000, 0.4000,  -85.0000, -69.9000, 1.8000,  0, 0, 0
L -85.0000, -69.9000, 1.8000,  -83.4000, -71.9000, 1.8000,  0, 0, 0
L -83.4000, -71.9000, 1.8000,  -79.0000, -76.0000, 1.7000,  0, 0, 0
L -79.0000, -76.0000, 1.7000,  -76.3000, -72.5000, 1.8000,  0, 0, 0
L -76.3000, -72.5000, 1.8000,  -80.3000, -68.6000, 1.8000,  0, 0, 0
L -80.3000, -68.6000, 1.8000,  -83.0000, -64.5000, 0.4000,  0, 0, 0
L -84.7000, 63.3000, 2.3000,  -80.6000, 65.2000, 2.3000,  0, 0, 0
L -80.6000, 65.2000, 2.3000,  -74.5000, 66.6000, 0.9000,  0, 0, 0
L -74.5000, 66.6000, 0.9000,  -73.7000, 70.4000, 0.9000,  0, 0, 0
L -73.7000, 70.4000, 0.9000,  -82.0000, 69.5000, 2.3000,  0, 0, 0
L -82.0000, 69.5000, 2.3000,  -87.8000, 67.8000, 0.9000,  0, 0, 0
L -98.2000, 55.5000, 2.2000,  -99.3000, 52.1000, 0.9000,  0, 0, 0
L -99.3000, 52.1000, 0.9000,  -99.5000, 48.6000, 2.3000,  0, 0, 0
L -99.5000, 48.6000, 2.3000,  -99.0000, 40.3000, 2.3000,  0, 0, 0
L -99.0000, 40.3000, 2.3000,  -94.6000, 41.7000, 2.3000,  0, 0, 0
L -94.6000, 41.7000, 2.3000,  -95.1000, 47.7000, 2.3000,  0, 0, 0
L -95.1000, 47.7000, 2.3000,  -93.5000, 53.2000, 2.2000,  0, 0, 0
L -62.5000, 48.8000, -1.1000,  -61.4000, 47.6000, -2.1000,  150, 150, 150
L -61.4000, 47.6000, -2.1000,  -62.3000, 44.0000, -2.1000,  150, 150, 150
L -62.3000, 44.0000, -2.1000,  -67.0000, 40.8000, -2.1000,  150, 150, 150
L -67.0000, 40.8000, -2.1000,  -69.1000, 36.0000, -2.1000,  150, 150, 150
L -69.1000, 36.0000, -2.1000,  -74.0000, 34.4000, -2.1000,  150, 150, 150
L -74.0000, 34.4000, -2.1000,  -78.7000, 30.6000, -2.1000,  150, 150, 150
L -78.7000, 30.6000, -2.1000,  -81.5000, 31.7000, -1.2000,  150, 150, 150
L -81.5000, 31.7000, -1.2000,  -75.7000, 35.3000, -1.2000,  150, 150, 150
L -75.7000, 35.3000, -1.2000,  -70.9000, 40.3000, -1.1000,  150, 150, 150
L -70.9000, 40.3000, -1.1000,  -68.4000, 46.5000, -1.1000,  150, 150, 150
L -68.4000, 46.5000, -1.1000,  -62.5000, 48.8000, -1.2000,  150, 150, 150
L -62.5000, 48.8000, -1.2000,  -62.5000, 51.8000, -0.1000,  150, 150, 150
L -62.5000, 51.8000, -0.1000,  -64.3000, 53.0000, -0.1000,  150, 150, 150
L -64.3000, 53.0000, -0.1000,  -67.7000, 51.9000, -0.1000,  150, 150, 150
L -67.7000, 51.9000, -0.1000,  -73.5000, 47.4000, -0.1000,  150, 150, 150
L -73.5000, 47.4000, -0.1000,  -73.9000, 42.1000, -0.2000,  150, 150, 150
L -73.9000, 42.1000, -0.2000,  -78.5000, 39.9000, -0.1000,  150, 150, 150
L -78.5000, 39.9000, -0.1000,  -84.0000, 34.1000, -0.1000,  150, 150, 150
L -84.0000, 34.1000, -0.1000,  -83.3000, 31.7000, -0.1000,  150, 150, 150
L -83.3000, 31.7000, -0.1000,  -86.1000, 32.6000, 0.9000,  150, 150, 150
L -86.1000, 32.6000, 0.9000,  -86.4000, 34.9000, 0.7000,  150, 150, 150
L -86.4000, 34.9000, 0.7000,  -81.9000, 42.5000, 0.9000,  150, 150, 150
L -81.9000, 42.5000, 0.9000,  -77.2000, 44.5000, 0.9000,  150, 150, 150
L -77.2000, 44.5000, 0.9000,  -74.9000, 50.1000, 0.9000,  150, 150, 150
L -74.9000, 50.1000, 0.9000,  -69.9000, 54.1000, 0.9000,  150, 150, 150
L -69.9000, 54.1000, 0.9000,  -66.7000, 55.5000, 0.9000,  150, 150, 150
L -66.7000, 55.5000, 0.9000,  -64.7000, 55.9000, 0.9000,  150, 150, 150
L -64.7000, 55.9000, 0.9000,  -67.1000, 61.6000, 0.9000,  150, 150, 150
L -67.1000, 61.6000, 0.9000,  -70.6000, 65.4000, 0.9000,  150, 150, 150
L -79.0000, 72.5000, 0.9000,  -86.5000, 70.7000, 0.9000,  150, 150, 150
L -86.5000, 70.7000, 0.9000,  -90.3000, 65.5000, -0.4000,  150, 150, 150
L -90.3000, 65.5000, -0.4000,  -96.2000, 62.2000, 0.8000,  150, 150, 150
L -96.2000, 62.2000, 0.8000,  -100.0000, 54.2000, -0.4000,  150, 150, 150
L -100.0000, 54.2000, -0.4000,  -103.5000, 46.0000, 0.9000,  150, 150, 150
L -103.5000, 46.0000, 0.9000,  -101.0000, 40.6000, 0.9000,  150, 150, 150
L -101.0000, 40.6000, 0.9000,  -86.1000, 32.6000, 0.9000,  150, 150, 150
L 15.5000, -5.4000, 0.6000,  12.2000, -8.7000, 2.3000,  0, 0, 0
L 12.2000, -8.7000, 2.3000,  10.7000, -9.6000, 2.3000,  0, 0, 0
L 10.7000, -9.6000, 2.3000,  5.0000, -12.0000, 0.6000,  0, 0, 0
L 4.9000, -18.0000, -0.4000,  4.9000, -16.7000, -0.1000,  0, 0, 0
L 4.9000, -18.0000, -0.4000,  13.4000, -15.3000, -0.4000,  0, 0, 0
L 13.4000, -15.3000, -0.4000,  14.4000, -14.5000, -0.2000,  0, 0, 0
L 19.9000, -9.9000, 0.6000,  15.5000, -5.4000, 0.6000,  0, 0, 0
L 20.7000, 5.5000, 0.6000,  26.5000, 5.0000, 1.8000,  0, 0, 0
L 26.5000, 5.0000, 1.8000,  25.5000, 14.0000, 2.3000,  0, 0, 0
L 25.5000, 13.8000, 2.3000,  21.2000, 22.7000, 0.6000,  0, 0, 0
L 21.2000, 22.7000, 0.6000,  18.6000, 21.2000, 0.6000,  0, 0, 0
