L 179.1000, 952.0000, -70.0000,  183.4000, 964.6000, -71.3000,  150, 150, 150
L 181.1000, 991.9000, -71.9000,  198.8000, 997.1000, -69.9000,  150, 150, 150
L 178.0000, 1004.8000, -68.0000,  181.1000, 991.9000, -71.9000,  150, 150, 150
L 162.0000, 525.9000, -42.0000,  154.0000, 526.6000, -42.0000,  178, 102, 255
L 164.5000, 521.5000, -42.0000,  162.0000, 525.9000, -42.0000,  178, 102, 255
L 162.9000, 518.0000, -42.0000,  164.5000, 521.5000, -42.0000,  178, 102, 255
L 234.4000, 451.0000, -42.0000,  227.4000, 445.0000, -42.0000,  150, 150, 150
L 225.2000, 461.3000, -42.0000,  234.4000, 451.0000, -42.0000,  150, 150, 150
L 224.8000, 466.6000, -42.0000,  225.2000, 461.3000, -42.0000,  150, 150, 150
L 223.3000, 469.2000, -42.0000,  224.8000, 466.6000, -42.0000,  150, 150, 150
L 216.6000, 469.6000, -42.0000,  223.3000, 469.2000, -42.0000,  150, 150, 150
L 212.9000, 465.5000, -42.0000,  216.6000, 469.6000, -42.0000,  150, 150, 150
L 227.4000, 445.0000, -42.0000,  212.9000, 465.5000, -42.0000,  150, 150, 150
L 154.2000, 354.0000, -38.7000,  151.5000, 352.6000, -39.8000,  178, 102, 255
L 156.1000, 351.3000, -38.1000,  154.2000, 354.0000, -38.8000,  178, 102, 255
L 161.6000, 356.7000, -40.6000,  156.1000, 351.3000, -38.1000,  178, 102, 255
L 167.7000, 358.8000, -41.2000,  161.6000, 356.7000, -40.6000,  178, 102, 255
L 174.1000, 354.8000, -40.1000,  167.7000, 358.8000, -41.2000,  178, 102, 255
L 178.1000, 356.2000, -41.7000,  174.1000, 354.8000, -40.1000,  178, 102, 255
L 188.3000, 352.7000, -40.8000,  178.1000, 356.2000, -41.7000,  178, 102, 255
L 189.8000, 346.2000, -42.0000,  188.3000, 352.7000, -40.8000,  178, 102, 255
L 201.4000, 339.2000, -42.0000,  189.8000, 346.2000, -42.0000,  178, 102, 255
L 205.1000, 350.1000, -38.7000,  201.4000, 339.2000, -42.0000,  178, 102, 255
L 211.5000, 350.8000, -38.2000,  205.1000, 350.1000, -38.7000,  178, 102, 255
L 218.1000, 356.8000, -38.8000,  211.5000, 350.8000, -38.2000,  178, 102, 255
L 228.1000, 350.8000, -38.1000,  218.1000, 356.8000, -38.8000,  178, 102, 255
L 238.0000, 352.7000, -38.1000,  228.1000, 350.8000, -38.1000,  178, 102, 255
L 177.0000, 840.6000, -70.0000,  177.0000, 840.0000, -70.0000,  102, 0, 204
L 177.0000, 852.0000, -70.0000,  139.0000, 852.0000, -70.0000,  102, 0, 204
L 139.0000, 840.0000, -70.0000,  177.0000, 840.0000, -70.0000,  102, 0, 204
L 177.0000, 850.5000, -70.0000,  177.0000, 852.0000, -70.0000,  102, 0, 204
L 139.0000, 852.0000, -69.0000,  139.0000, 881.0000, -69.0000,  102, 0, 204
L 139.0000, 881.0000, -69.0000,  111.0000, 908.0000, -69.0000,  102, 0, 204
L 139.0000, 812.0000, -69.0000,  139.0000, 840.0000, -69.0000,  102, 0, 204
L 184.8000, 836.7000, -70.0000,  182.8000, 836.7000, -70.0000,  102, 0, 204
L 182.8000, 836.7000, -70.0000,  182.8000, 798.0000, -70.0000,  102, 0, 204
L 180.9000, 850.5000, -70.0000,  180.9000, 847.2000, -70.0000,  205, 133, 63
L 180.9000, 840.6000, -70.0000,  177.0000, 840.6000, -70.0000,  102, 0, 204
L 184.8000, 840.6000, -70.0000,  180.9000, 840.6000, -70.0000,  102, 0, 204
L 180.9000, 843.9000, -70.0000,  182.9000, 843.9000, -70.0000,  205, 133, 63
L 179.0000, 847.2000, -70.0000,  180.9000, 847.2000, -70.0000,  205, 133, 63
L 184.8000, 850.5000, -70.0000,  180.9000, 850.5000, -70.0000,  102, 0, 204
L 179.0000, 843.9000, -70.0000,  180.9000, 843.9000, -70.0000,  205, 133, 63
L 180.9000, 847.2000, -70.0000,  182.9000, 847.2000, -70.0000,  205, 133, 63
L 180.9000, 850.5000, -70.0000,  177.0000, 850.5000, -70.0000,  102, 0, 204
L 179.0000, 847.2000, -70.0000,  179.0000, 843.9000, -70.0000,  205, 133, 63
L 182.9000, 847.2000, -70.0000,  182.9000, 843.9000, -70.0000,  205, 133, 63
L 180.9000, 843.9000, -70.0000,  180.9000, 840.6000, -70.0000,  205, 133, 63
L 81.4000, 774.6000, -67.8000,  79.6000, 771.1000, -69.6000,  102, 0, 204
L 184.8000, 836.7000, -70.0000,  184.8000, 840.6000, -70.0000,  102, 0, 204
L 184.8000, 850.5000, -70.0000,  184.8000, 854.4000, -70.0000,  102, 0, 204
L 182.8000, 854.4000, -70.0000,  184.8000, 854.4000, -70.0000,  102, 0, 204
L 30.9000, 605.6000, -70.0000,  28.9000, 605.6000, -70.0000,  102, 0, 204
L 41.1000, 605.6000, -70.0000,  39.2000, 605.6000, -70.0000,  102, 0, 204
L 30.9000, 605.6000, -70.0000,  30.9000, 599.8000, -70.0000,  102, 0, 204
L 36.4000, 604.1000, -70.0000,  36.5000, 604.1000, -70.0000,  205, 133, 63
L 33.7000, 601.2000, -70.0000,  33.7000, 602.7000, -70.0000,  205, 133, 63
L 33.7000, 601.2000, -70.0000,  36.4000, 601.2000, -70.0000,  205, 133, 63
L 33.7000, 602.7000, -70.0000,  33.7000, 604.1000, -70.0000,  205, 133, 63
L 36.4000, 602.7000, -70.0000,  36.4000, 604.1000, -70.0000,  205, 133, 63
L 33.7000, 604.1000, -70.0000,  36.4000, 604.1000, -70.0000,  205, 133, 63
L 36.4000, 602.7000, -70.0000,  39.2000, 602.7000, -70.0000,  205, 133, 63
L 30.9000, 602.7000, -70.0000,  33.7000, 602.7000, -70.0000,  205, 133, 63
L 36.4000, 601.2000, -70.0000,  36.4000, 602.7000, -70.0000,  205, 133, 63
L 39.2000, 605.6000, -70.0000,  39.1000, 599.8000, -70.0000,  102, 0, 204
L 30.9000, 599.9000, -70.0000,  26.1000, 599.9000, -70.0000,  102, 0, 204
L 43.9000, 599.8000, -70.0000,  39.1000, 599.8000, -70.0000,  102, 0, 204
L 26.1000, 599.9000, -70.0000,  26.2000, 600.9000, -70.0000,  102, 0, 204
L 44.0000, 600.8000, -70.0000,  43.9000, 600.8000, -70.0000,  102, 0, 204
L 43.9000, 599.8000, -70.0000,  44.0000, 600.8000, -70.0000,  102, 0, 204
L 41.1000, 630.6000, -70.0000,  84.0000, 630.0000, -69.0000,  102, 0, 204
L 41.1000, 605.6000, -70.0000,  41.1000, 630.6000, -70.0000,  102, 0, 204
L 72.9000, 667.8000, -70.0000,  70.9000, 667.8000, -70.0000,  102, 0, 204
L 81.1000, 667.8000, -70.0000,  83.1000, 667.8000, -70.0000,  102, 0, 204
L 85.9000, 672.6000, -70.0000,  86.0000, 673.6000, -70.0000,  102, 0, 204
L 86.0000, 673.6000, -70.0000,  81.2000, 673.6000, -70.0000,  102, 0, 204
L 72.9000, 673.6000, -70.0000,  68.1000, 673.6000, -70.0000,  102, 0, 204
L 68.1000, 672.6000, -70.0000,  68.1000, 673.6000, -70.0000,  178, 102, 255
L 75.7000, 669.3000, -70.0000,  75.7000, 670.7000, -70.0000,  205, 133, 63
L 72.9000, 673.6000, -70.0000,  72.9000, 667.8000, -70.0000,  102, 0, 204
L 78.4000, 670.7000, -70.0000,  78.4000, 672.2000, -70.0000,  205, 133, 63
L 75.7000, 669.3000, -70.0000,  78.4000, 669.3000, -70.0000,  205, 133, 63
L 78.4000, 672.2000, -70.0000,  78.5000, 672.2000, -70.0000,  205, 133, 63
L 75.7000, 672.2000, -70.0000,  78.4000, 672.2000, -70.0000,  205, 133, 63
L 72.9000, 670.7000, -70.0000,  75.7000, 670.7000, -70.0000,  205, 133, 63
L 75.7000, 670.7000, -70.0000,  75.7000, 672.2000, -70.0000,  205, 133, 63
L 78.4000, 669.3000, -70.0000,  78.4000, 670.7000, -70.0000,  205, 133, 63
L 78.4000, 670.7000, -70.0000,  81.1000, 670.7000, -70.0000,  205, 133, 63
L 81.2000, 673.6000, -70.0000,  81.1000, 667.8000, -70.0000,  102, 0, 204
L 63.0000, 584.5000, -70.0000,  69.1000, 571.4000, -70.0000,  150, 150, 150
L 69.1000, 571.4000, -70.0000,  69.1000, 600.9000, -70.0000,  102, 0, 204
L 25.7000, 571.8000, -70.0000,  63.0000, 584.5000, -70.0000,  150, 150, 150
L 69.1000, 565.8000, -70.0000,  69.1000, 571.4000, -70.0000,  102, 0, 204
L 50.6000, 552.0000, -70.0000,  43.6000, 532.7000, -70.0000,  102, 0, 204
L 43.6000, 532.7000, -70.0000,  24.2000, 532.7000, -70.0000,  102, 0, 204
L 69.1000, 558.2000, -70.0000,  50.6000, 552.0000, -70.0000,  102, 0, 204
L 69.1000, 558.2000, -70.0000,  69.1000, 565.8000, -70.0000,  102, 0, 204
L 69.1000, 600.9000, -70.0000,  44.0000, 600.8000, -70.0000,  102, 0, 204
L 56.9000, 532.7000, -42.0000,  49.6000, 543.6000, -42.0000,  178, 102, 255
L 49.6000, 543.6000, -42.0000,  69.1000, 551.0000, -42.0000,  178, 102, 255
L 51.0000, 532.7000, -42.0000,  56.9000, 532.7000, -42.0000,  178, 102, 255
L 14.9000, 532.7000, -42.0000,  51.0000, 532.7000, -42.0000,  178, 102, 255
L 182.8000, 886.4000, -69.2000,  182.8000, 894.0000, -69.0000,  102, 0, 204
L 192.5000, 894.0000, -69.0000,  196.0000, 894.0000, -69.0000,  102, 0, 204
L -167.1000, 827.1000, -68.1000,  -166.0000, 825.0000, -68.0000,  102, 0, 204
L -171.1000, 835.2000, -68.4000,  -167.1000, 827.1000, -68.1000,  102, 0, 204
L -172.1000, 837.2000, -68.4000,  -171.1000, 835.2000, -68.4000,  102, 0, 204
L -174.4000, 841.7000, -68.6000,  -172.1000, 837.2000, -68.4000,  102, 0, 204
L 14.0000, 823.6000, -69.0000,  14.0000, 812.0000, -69.0000,  102, 0, 204
L 14.0000, 835.2000, -69.0000,  14.0000, 823.6000, -69.0000,  102, 0, 204
L 154.2000, 729.0000, -70.6000,  151.0000, 740.0000, -70.0000,  102, 0, 204
L 192.0000, 578.0000, -69.0000,  194.0000, 578.0000, -69.0000,  150, 150, 150
L -105.2000, 809.1000, -70.0000,  -98.9000, 821.3000, -67.0000,  150, 150, 150
L -83.1000, 843.4000, -70.0000,  -83.1000, 841.6000, -70.0000,  102, 0, 204
L -83.1000, 851.1000, -70.0000,  -83.1000, 843.4000, -70.0000,  102, 0, 204
L -81.1000, 841.6000, -70.0000,  -83.1000, 841.6000, -70.0000,  102, 0, 204
L -81.1000, 841.6000, -70.0000,  -81.1000, 839.6000, -70.0000,  102, 0, 204
L -81.1000, 823.8000, -70.0000,  -81.1000, 827.7000, -70.0000,  102, 0, 204
L -83.1000, 823.8000, -70.0000,  -81.1000, 823.8000, -70.0000,  102, 0, 204
L -23.1000, 852.8000, -70.0000,  -23.1000, 851.6000, -70.0000,  102, 0, 204
L -23.1000, 840.5000, -70.0000,  -23.1000, 841.7000, -70.0000,  102, 0, 204
L -28.9000, 855.6000, -70.0000,  -28.9000, 894.8000, -70.0000,  102, 0, 204
L -23.1000, 840.5000, -70.0000,  14.0000, 840.5000, -70.0000,  102, 0, 204
L -28.9000, 845.0000, -70.0000,  -27.0000, 845.0000, -70.0000,  205, 133, 63
L -27.0000, 851.6000, -70.0000,  -27.0000, 848.3000, -70.0000,  205, 133, 63
L -23.1000, 841.7000, -70.0000,  -27.0000, 841.7000, -70.0000,  102, 0, 204
L -23.1000, 851.6000, -70.0000,  -27.0000, 851.6000, -70.0000,  102, 0, 204
L -28.9000, 848.3000, -70.0000,  -27.0000, 848.3000, -70.0000,  205, 133, 63
L -30.9000, 837.8000, -70.0000,  -30.9000, 841.7000, -70.0000,  102, 0, 204
L -30.9000, 855.6000, -70.0000,  -30.9000, 851.6000, -70.0000,  102, 0, 204
L -27.0000, 848.3000, -70.0000,  -25.0000, 848.3000, -70.0000,  205, 133, 63
L -27.0000, 845.0000, -70.0000,  -25.0000, 845.0000, -70.0000,  205, 133, 63
L -27.0000, 841.7000, -70.0000,  -30.9000, 841.7000, -70.0000,  102, 0, 204
L -30.9000, 855.6000, -70.0000,  -28.9000, 855.6000, -70.0000,  102, 0, 204
L -27.0000, 851.6000, -70.0000,  -30.9000, 851.6000, -70.0000,  102, 0, 204
L -28.9000, 848.3000, -70.0000,  -28.9000, 845.0000, -70.0000,  205, 133, 63
L -25.0000, 848.3000, -70.0000,  -25.0000, 845.0000, -70.0000,  205, 133, 63
L -30.9000, 837.8000, -70.0000,  -28.9000, 837.8000, -70.0000,  102, 0, 204
L -27.0000, 845.0000, -70.0000,  -27.0000, 841.7000, -70.0000,  205, 133, 63
L 164.0000, 542.0000, -42.0000,  184.0000, 542.0000, -42.0000,  150, 150, 150
L 154.0000, 526.6000, -42.0000,  154.0000, 548.0000, -42.0000,  178, 102, 255
L 154.0000, 548.0000, -42.0000,  164.0000, 548.0000, -42.0000,  150, 150, 150
L 164.0000, 542.0000, -42.0000,  164.0000, 548.0000, -42.0000,  150, 150, 150
L 29.4000, 707.3000, -70.0000,  29.4000, 704.5000, -70.0000,  205, 133, 63
L 27.6000, 704.5000, -70.0000,  27.6000, 701.8000, -70.0000,  205, 133, 63
L 27.6000, 701.8000, -70.0000,  24.0000, 701.8000, -70.0000,  102, 0, 204
L 27.6000, 704.5000, -70.0000,  29.4000, 704.5000, -70.0000,  205, 133, 63
L 25.7000, 704.5000, -70.0000,  27.6000, 704.5000, -70.0000,  205, 133, 63
L 25.7000, 707.3000, -70.0000,  29.4000, 707.3000, -70.0000,  205, 133, 63
L 27.6000, 710.0000, -70.0000,  27.6000, 707.3000, -70.0000,  205, 133, 63
L 27.6000, 710.0000, -70.0000,  30.9000, 710.0000, -70.0000,  102, 0, 204
L 25.7000, 707.3000, -70.0000,  25.7000, 704.5000, -70.0000,  205, 133, 63
L 30.9000, 701.8000, -70.0000,  27.6000, 701.8000, -70.0000,  102, 0, 204
L 24.0000, 710.0000, -70.0000,  27.6000, 710.0000, -70.0000,  102, 0, 204
L 28.9000, 715.6000, -70.0000,  28.9000, 740.8000, -70.0000,  102, 0, 204
L 30.9000, 697.9000, -70.0000,  30.9000, 701.8000, -70.0000,  102, 0, 204
L 28.9000, 697.9000, -70.0000,  30.9000, 697.9000, -70.0000,  102, 0, 204
L 28.9000, 715.6000, -70.0000,  30.9000, 715.6000, -70.0000,  102, 0, 204
L -28.0000, 700.0000, -70.0000,  -17.4000, 700.0000, -70.0000,  102, 0, 204
L 30.9000, 715.6000, -70.0000,  30.9000, 710.0000, -70.0000,  102, 0, 204
L 28.9000, 672.6000, -70.0000,  28.9000, 697.8000, -70.0000,  102, 0, 204
